_id,temperature,humidity,light,soil1_raw,soil1_pct,soil2_raw,soil2_pct,soil3_raw,soil3_pct,plant1_type,plant2_type,plant3_type,is_valid,timestamp
69d90a99fd15bb96b9576305,32.3,68.4,57.5,2896,35.53,2198,59.37,2482,48.95,money_plant,snake_plant,cactus,true,2026-04-10T20:05:05.267Z
69d90ad5fd15bb96b9576306,32.3,68.4,57.5,2891,35.67,2203,59.22,2517,47.89,money_plant,snake_plant,cactus,true,2026-04-10T20:06:05.685Z
69d90b12fd15bb96b9576307,32.3,68.5,57.5,2886,35.82,2197,59.41,2557,46.68,money_plant,snake_plant,cactus,true,2026-04-10T20:07:06.151Z
69d90b4efd15bb96b9576308,32.3,68.3,57.5,2883,35.91,2199,59.34,2475,49.17,money_plant,snake_plant,cactus,true,2026-04-10T20:08:06.623Z
69d90b8bfd15bb96b9576309,32.2,68.5,57.5,2899,35.44,2221,58.65,2496,48.53,money_plant,snake_plant,cactus,true,2026-04-10T20:09:07.144Z
69d90bc7fd15bb96b957630a,32.3,68.8,57.5,2897,35.5,2233,58.28,2496,48.53,money_plant,snake_plant,cactus,true,2026-04-10T20:10:07.658Z
69d90c04fd15bb96b957630b,32.2,68.4,57.5,2890,35.7,2213,58.9,2480,49.01,money_plant,snake_plant,cactus,true,2026-04-10T20:11:08.182Z
69d90c40fd15bb96b957630c,32.2,68.4,57.5,2891,35.67,2203,59.22,2496,48.53,money_plant,snake_plant,cactus,true,2026-04-10T20:12:08.700Z
69d90c7dfd15bb96b957630d,32.2,68.6,57.5,2890,35.7,2209,59.03,2514,47.98,money_plant,snake_plant,cactus,true,2026-04-10T20:13:09.220Z
69d90cb9fd15bb96b957630e,32.2,68.5,57.5,2894,35.59,2199,59.34,2499,48.44,money_plant,snake_plant,cactus,true,2026-04-10T20:14:09.738Z
69d90cf6fd15bb96b957630f,32.1,68.4,57.5,2895,35.56,2224,58.56,2559,46.62,money_plant,snake_plant,cactus,true,2026-04-10T20:15:10.254Z
69d90d32fd15bb96b9576310,32.2,68.6,57.5,2895,35.56,2211,58.97,2559,46.62,money_plant,snake_plant,cactus,true,2026-04-10T20:16:10.777Z
69d90d6ffd15bb96b9576311,32.2,68.6,57.5,2883,35.91,2219,58.72,2490,48.71,money_plant,snake_plant,cactus,true,2026-04-10T20:17:11.289Z
69d90dabfd15bb96b9576312,32.1,68.7,57.5,2887,35.79,2206,59.12,2555,46.74,money_plant,snake_plant,cactus,true,2026-04-10T20:18:11.817Z
69d90de8fd15bb96b9576313,32.1,68.7,57.5,2891,35.67,2213,58.9,2545,47.04,money_plant,snake_plant,cactus,true,2026-04-10T20:19:12.332Z
69d90e24fd15bb96b9576314,32.2,68.5,57.5,2896,35.53,2218,58.75,2474,49.2,money_plant,snake_plant,cactus,true,2026-04-10T20:20:12.862Z
69d90e61fd15bb96b9576315,32.1,68.7,57.5,2896,35.53,2220,58.69,2466,49.44,money_plant,snake_plant,cactus,true,2026-04-10T20:21:13.367Z
69d90e9dfd15bb96b9576316,32.1,68.5,57.5,2896,35.53,2218,58.75,2547,46.98,money_plant,snake_plant,cactus,true,2026-04-10T20:22:13.788Z
69d90edafd15bb96b9576317,32.1,68.7,57.5,2896,35.53,2214,58.87,2551,46.86,money_plant,snake_plant,cactus,true,2026-04-10T20:23:14.209Z
69d90f16fd15bb96b9576318,32.1,69.1,57.5,2897,35.5,2222,58.62,2480,49.01,money_plant,snake_plant,cactus,true,2026-04-10T20:24:14.627Z
69d90f53fd15bb96b9576319,32,69.3,57.5,2894,35.59,2217,58.78,2501,48.38,money_plant,snake_plant,cactus,true,2026-04-10T20:25:15.089Z
69d90f8ffd15bb96b957631a,32,69.5,57.5,2894,35.59,2211,58.97,2544,47.07,money_plant,snake_plant,cactus,true,2026-04-10T20:26:15.560Z
69d90fccfd15bb96b957631b,31.9,69.5,57.5,2894,35.59,2221,58.65,2550,46.89,money_plant,snake_plant,cactus,true,2026-04-10T20:27:16.078Z
69d91008fd15bb96b957631c,31.9,69.7,57.5,2890,35.7,2218,58.75,2495,48.56,money_plant,snake_plant,cactus,true,2026-04-10T20:28:16.599Z
69d91045fd15bb96b957631d,31.9,69.6,57.5,2895,35.56,2222,58.62,2491,48.68,money_plant,snake_plant,cactus,true,2026-04-10T20:29:17.117Z
69d91081fd15bb96b957631e,31.9,69.6,57.5,2947,34.01,2240,58.06,2559,46.62,money_plant,snake_plant,cactus,true,2026-04-10T20:30:17.545Z
69d910bdfd15bb96b957631f,31.9,69.6,57.5,2882,35.94,2213,58.9,2522,47.74,money_plant,snake_plant,cactus,true,2026-04-10T20:31:17.949Z
69d910fafd15bb96b9576320,31.9,69.6,57.5,2894,35.59,2221,58.65,2463,49.53,money_plant,snake_plant,cactus,true,2026-04-10T20:32:18.364Z
69d91136fd15bb96b9576321,31.9,69.7,57.5,2891,35.67,2221,58.65,2509,48.13,money_plant,snake_plant,cactus,true,2026-04-10T20:33:18.888Z
69d91173fd15bb96b9576322,31.9,69.6,57.5,2884,35.88,2225,58.53,2495,48.56,money_plant,snake_plant,cactus,true,2026-04-10T20:34:19.308Z
69d911affd15bb96b9576323,31.9,69.8,57.5,2880,36,2234,58.25,2509,48.13,money_plant,snake_plant,cactus,true,2026-04-10T20:35:19.820Z
69d911ecfd15bb96b9576324,31.9,69.8,57.5,2887,35.79,2225,58.53,2515,47.95,money_plant,snake_plant,cactus,true,2026-04-10T20:36:20.232Z
69d91228fd15bb96b9576325,31.9,69.8,57.5,2882,35.94,2225,58.53,2559,46.62,money_plant,snake_plant,cactus,true,2026-04-10T20:37:20.650Z
69d91265fd15bb96b9576326,31.9,70.1,57.5,2894,35.59,2224,58.56,2515,47.95,money_plant,snake_plant,cactus,true,2026-04-10T20:38:21.067Z
69d912a1fd15bb96b9576327,31.9,70,57.5,2883,35.91,2234,58.25,2559,46.62,money_plant,snake_plant,cactus,true,2026-04-10T20:39:21.479Z
69d912defd15bb96b9576328,31.9,70,57.5,2894,35.59,2230,58.37,2515,47.95,money_plant,snake_plant,cactus,true,2026-04-10T20:40:22.008Z
69d9131afd15bb96b9576329,31.9,70,57.5,2893,35.61,2227,58.47,2506,48.22,money_plant,snake_plant,cactus,true,2026-04-10T20:41:22.419Z
69d91356fd15bb96b957632a,31.9,69.9,57.5,2896,35.53,2240,58.06,2521,47.77,money_plant,snake_plant,cactus,true,2026-04-10T20:42:22.840Z
69d91393fd15bb96b957632b,31.9,69.8,57.5,2885,35.85,2228,58.44,2588,45.74,money_plant,snake_plant,cactus,true,2026-04-10T20:43:23.357Z
69d913cffd15bb96b957632c,31.9,69.9,57.5,2883,35.91,2243,57.97,2559,46.62,money_plant,snake_plant,cactus,true,2026-04-10T20:44:23.886Z
69d9140cfd15bb96b957632d,31.9,70,57.5,2890,35.7,2231,58.34,2512,48.04,money_plant,snake_plant,cactus,true,2026-04-10T20:45:24.314Z
69d91448fd15bb96b957632e,31.8,69.7,57.5,2882,35.94,2247,57.84,2528,47.56,money_plant,snake_plant,cactus,true,2026-04-10T20:46:24.711Z
69d91485fd15bb96b957632f,31.9,69.9,57.5,2897,35.5,2234,58.25,2537,47.28,money_plant,snake_plant,cactus,true,2026-04-10T20:47:25.231Z
69d914c1fd15bb96b9576330,31.9,69.9,57.5,2895,35.56,2281,56.78,2531,47.47,money_plant,snake_plant,cactus,true,2026-04-10T20:48:25.751Z
69d914fefd15bb96b9576331,31.9,70,57.5,2889,35.73,2237,58.15,2559,46.62,money_plant,snake_plant,cactus,true,2026-04-10T20:49:26.266Z
69d9153afd15bb96b9576332,32,70,57.5,2891,35.67,2245,57.9,2592,45.61,money_plant,snake_plant,cactus,true,2026-04-10T20:50:26.682Z
69d91577fd15bb96b9576333,32,69.9,57.5,2890,35.7,2244,57.93,2589,45.71,money_plant,snake_plant,cactus,true,2026-04-10T20:51:27.206Z
69d915b3fd15bb96b9576334,32,70,57.5,2896,35.53,2237,58.15,2585,45.83,money_plant,snake_plant,cactus,true,2026-04-10T20:52:27.621Z
69d915f0fd15bb96b9576335,32,69.9,57.5,2895,35.56,2254,57.62,2599,45.4,money_plant,snake_plant,cactus,true,2026-04-10T20:53:28.135Z
69d9162cfd15bb96b9576336,32,69.9,56.67,2887,35.79,2246,57.87,2603,45.28,money_plant,snake_plant,cactus,true,2026-04-10T20:54:28.662Z
69d91669fd15bb96b9576337,32,70,57.5,2893,35.61,2237,58.15,2559,46.62,money_plant,snake_plant,cactus,true,2026-04-10T20:55:29.180Z
69d916a5fd15bb96b9576338,32.1,70,57.5,2896,35.53,2247,57.84,2559,46.62,money_plant,snake_plant,cactus,true,2026-04-10T20:56:29.591Z
69d916e2fd15bb96b9576339,32.1,69.9,57.5,2894,35.59,2247,57.84,2539,47.22,money_plant,snake_plant,cactus,true,2026-04-10T20:57:30.123Z
69d9171efd15bb96b957633a,32.1,70.1,57.5,2891,35.67,2245,57.9,2605,45.22,money_plant,snake_plant,cactus,true,2026-04-10T20:58:30.568Z
69d9175bfd15bb96b957633b,32.1,69.9,57.5,2892,35.64,2254,57.62,2583,45.89,money_plant,snake_plant,cactus,true,2026-04-10T20:59:31.047Z
69d91797fd15bb96b957633c,32.1,69.9,57.5,2991,32.71,2250,57.75,2586,45.8,money_plant,snake_plant,cactus,true,2026-04-10T21:00:31.570Z
69d917d3fd15bb96b957633d,32,69.9,57.5,2893,35.61,2259,57.46,2519,47.83,money_plant,snake_plant,cactus,true,2026-04-10T21:01:31.986Z
69d91810fd15bb96b957633e,32.1,70,57.5,2886,35.82,2256,57.56,2535,47.34,money_plant,snake_plant,cactus,true,2026-04-10T21:02:32.404Z
69d9184cfd15bb96b957633f,32,70,57.5,2893,35.61,2224,58.56,2480,49.01,money_plant,snake_plant,cactus,true,2026-04-10T21:03:32.920Z
69d91889fd15bb96b9576340,32.1,70,57.5,2894,35.59,2251,57.72,2559,46.62,money_plant,snake_plant,cactus,true,2026-04-10T21:04:33.557Z
69d918c6fd15bb96b9576341,32.1,70,57.5,2896,35.53,2258,57.5,2530,47.5,money_plant,snake_plant,cactus,true,2026-04-10T21:05:34.061Z
69d91902fd15bb96b9576342,32.1,70,57.5,2895,35.56,2251,57.72,2484,48.89,money_plant,snake_plant,cactus,true,2026-04-10T21:06:34.597Z
69d9193ffd15bb96b9576343,32.1,69.9,57.5,2894,35.59,2255,57.59,2464,49.5,money_plant,snake_plant,cactus,true,2026-04-10T21:07:35.105Z
69d9197bfd15bb96b9576344,32.1,70,57.5,2892,35.64,2263,57.34,2473,49.23,money_plant,snake_plant,cactus,true,2026-04-10T21:08:35.615Z
69d919b8fd15bb96b9576345,32.1,69.8,56.67,2893,35.61,2265,57.28,2480,49.01,money_plant,snake_plant,cactus,true,2026-04-10T21:09:36.141Z
69d919f4fd15bb96b9576346,32.1,70,57.5,2882,35.94,2255,57.59,2469,49.35,money_plant,snake_plant,cactus,true,2026-04-10T21:10:36.652Z
69d91a31fd15bb96b9576347,32.1,69.9,57.5,2885,35.85,2251,57.72,2467,49.41,money_plant,snake_plant,cactus,true,2026-04-10T21:11:37.179Z
69d91a6dfd15bb96b9576348,32.1,70,57.5,2894,35.59,2252,57.68,2500,48.41,money_plant,snake_plant,cactus,true,2026-04-10T21:12:37.590Z
69d91aabfd15bb96b9576349,32.1,69.8,57.5,2887,35.79,2258,57.5,2471,49.29,money_plant,snake_plant,cactus,true,2026-04-10T21:13:39.054Z
69d91ae6fd15bb96b957634a,32.1,69.7,57.5,2885,35.85,2256,57.56,2510,48.1,money_plant,snake_plant,cactus,true,2026-04-10T21:14:38.637Z
69d91b23fd15bb96b957634b,32.1,69.8,56.67,2891,35.67,2271,57.09,2512,48.04,money_plant,snake_plant,cactus,true,2026-04-10T21:15:39.067Z
69d91b5ffd15bb96b957634c,32,69.8,57.5,2895,35.56,2257,57.53,2586,45.8,money_plant,snake_plant,cactus,true,2026-04-10T21:16:39.572Z
69d91b9cfd15bb96b957634d,32.1,69.6,57.5,2891,35.67,2260,57.43,2589,45.71,money_plant,snake_plant,cactus,true,2026-04-10T21:17:40.186Z
69d91bd8fd15bb96b957634e,32.1,69.6,57.5,2883,35.91,2259,57.46,2539,47.22,money_plant,snake_plant,cactus,true,2026-04-10T21:18:40.705Z
69d91c15fd15bb96b957634f,32.1,69.8,56.67,2890,35.7,2250,57.75,2527,47.59,money_plant,snake_plant,cactus,true,2026-04-10T21:19:41.228Z
69d91c51fd15bb96b9576350,32.1,69.6,57.5,2889,35.73,2256,57.56,2592,45.61,money_plant,snake_plant,cactus,true,2026-04-10T21:20:41.747Z
69d91c8efd15bb96b9576351,32,69.5,56.67,2894,35.59,2259,57.46,2525,47.65,money_plant,snake_plant,cactus,true,2026-04-10T21:21:42.291Z
69d91ccafd15bb96b9576352,32.1,69.6,57.5,2879,36.03,2256,57.56,2527,47.59,money_plant,snake_plant,cactus,true,2026-04-10T21:22:42.678Z
69d91d07fd15bb96b9576353,32,69.5,57.5,2891,35.67,2317,55.65,2519,47.83,money_plant,snake_plant,cactus,true,2026-04-10T21:23:43.096Z
69d91d43fd15bb96b9576354,32,69.6,57.5,2895,35.56,2278,56.87,2514,47.98,money_plant,snake_plant,cactus,true,2026-04-10T21:24:43.633Z
69d91d81fd15bb96b9576355,32,69.5,56.67,2893,35.61,2274,57,2512,48.04,money_plant,snake_plant,cactus,true,2026-04-10T21:25:45.598Z
69d91dbefd15bb96b9576356,32,69.4,56.67,2895,35.56,2288,56.56,2492,48.65,money_plant,snake_plant,cactus,true,2026-04-10T21:26:46.093Z
69d91dfafd15bb96b9576357,32,69.6,56.67,2896,35.53,2288,56.56,2529,47.53,money_plant,snake_plant,cactus,true,2026-04-10T21:27:46.506Z
69d91e37fd15bb96b9576358,32,69.5,57.5,2887,35.79,2274,57,2540,47.19,money_plant,snake_plant,cactus,true,2026-04-10T21:28:47.235Z
69d91e73fd15bb96b9576359,32,69.3,57.5,2894,35.59,2283,56.71,2510,48.1,money_plant,snake_plant,cactus,true,2026-04-10T21:29:47.753Z
69d91eb0fd15bb96b957635a,32,69.4,57.5,2896,35.53,2279,56.84,2511,48.07,money_plant,snake_plant,cactus,true,2026-04-10T21:30:48.300Z
69d91eecfd15bb96b957635b,31.9,69.4,56.67,2893,35.61,2288,56.56,2512,48.04,money_plant,snake_plant,cactus,true,2026-04-10T21:31:48.790Z
69d91f29fd15bb96b957635c,32,69.4,57.5,2891,35.67,2276,56.93,2512,48.04,money_plant,snake_plant,cactus,true,2026-04-10T21:32:49.311Z
69d91f65fd15bb96b957635d,31.9,69.3,57.5,2886,35.82,2285,56.65,2502,48.35,money_plant,snake_plant,cactus,true,2026-04-10T21:33:49.721Z
69d91fa2fd15bb96b957635e,31.9,69.5,57.5,2895,35.56,2288,56.56,2523,47.71,money_plant,snake_plant,cactus,true,2026-04-10T21:34:50.245Z
69d91fdefd15bb96b957635f,31.9,69.5,57.5,2886,35.82,2287,56.59,2512,48.04,money_plant,snake_plant,cactus,true,2026-04-10T21:35:50.658Z
69d9201bfd15bb96b9576360,31.9,69.5,57.5,2896,35.53,2288,56.56,2534,47.37,money_plant,snake_plant,cactus,true,2026-04-10T21:36:51.177Z
69d92057fd15bb96b9576361,31.9,69.4,57.5,2896,35.53,2283,56.71,2480,49.01,money_plant,snake_plant,cactus,true,2026-04-10T21:37:51.592Z
69d92094fd15bb96b9576362,31.9,69.4,57.5,2895,35.56,2284,56.68,2479,49.04,money_plant,snake_plant,cactus,true,2026-04-10T21:38:52.119Z
69d920d0fd15bb96b9576363,31.9,69.3,57.5,2887,35.79,2297,56.28,2469,49.35,money_plant,snake_plant,cactus,true,2026-04-10T21:39:52.636Z
69d9210dfd15bb96b9576364,31.9,69.3,57.5,2886,35.82,2279,56.84,2539,47.22,money_plant,snake_plant,cactus,true,2026-04-10T21:40:53.156Z
69d92149fd15bb96b9576365,31.9,69.3,57.5,2896,35.53,2286,56.62,2510,48.1,money_plant,snake_plant,cactus,true,2026-04-10T21:41:53.674Z
69d92186fd15bb96b9576366,31.9,69.4,57.5,2907,35.2,2290,56.49,2511,48.07,money_plant,snake_plant,cactus,true,2026-04-10T21:42:54.196Z
69d921c2fd15bb96b9576367,31.8,69.6,57.5,2898,35.47,2288,56.56,2509,48.13,money_plant,snake_plant,cactus,true,2026-04-10T21:43:54.713Z
69d921fffd15bb96b9576368,31.8,69.5,57.5,2894,35.59,2289,56.53,2559,46.62,money_plant,snake_plant,cactus,true,2026-04-10T21:44:55.124Z
69d9223bfd15bb96b9576369,31.8,69.6,57.5,2886,35.82,2275,56.96,2558,46.65,money_plant,snake_plant,cactus,true,2026-04-10T21:45:55.643Z
69d92278fd15bb96b957636a,31.8,69.5,57.5,2890,35.7,2298,56.24,2551,46.86,money_plant,snake_plant,cactus,true,2026-04-10T21:46:56.067Z
69d922b4fd15bb96b957636b,31.8,69.4,57.5,2899,35.44,2299,56.21,2559,46.62,money_plant,snake_plant,cactus,true,2026-04-10T21:47:56.600Z
69d922f1fd15bb96b957636c,31.8,69.4,57.5,2896,35.53,2289,56.53,2559,46.62,money_plant,snake_plant,cactus,true,2026-04-10T21:48:57.099Z
69d9232dfd15bb96b957636d,31.9,69.4,57.5,2736,40.27,2283,56.71,2559,46.62,money_plant,snake_plant,cactus,true,2026-04-10T21:49:57.617Z
69d9236afd15bb96b957636e,31.8,69.3,57.5,2899,35.44,2292,56.43,2454,49.8,money_plant,snake_plant,cactus,true,2026-04-10T21:50:58.145Z
69d923a6fd15bb96b957636f,31.8,69.4,57.5,2893,35.61,2297,56.28,2462,49.56,money_plant,snake_plant,cactus,true,2026-04-10T21:51:58.559Z
69d923e3fd15bb96b9576370,31.8,69.4,57.5,2896,35.53,2295,56.34,2459,49.65,money_plant,snake_plant,cactus,true,2026-04-10T21:52:59.074Z
69d9241ffd15bb96b9576371,31.8,69.4,57.5,2895,35.56,2292,56.43,2470,49.32,money_plant,snake_plant,cactus,true,2026-04-10T21:53:59.597Z
69d9245dfd15bb96b9576372,31.8,69.4,57.5,2892,35.64,2303,56.09,2470,49.32,money_plant,snake_plant,cactus,true,2026-04-10T21:55:01.450Z
69d92498fd15bb96b9576373,31.8,69.5,57.5,2897,35.5,2302,56.12,2461,49.59,money_plant,snake_plant,cactus,true,2026-04-10T21:56:00.638Z
69d924d5fd15bb96b9576374,31.8,69.3,57.5,2896,35.53,2307,55.96,2480,49.01,money_plant,snake_plant,cactus,true,2026-04-10T21:57:01.153Z
69d92511fd15bb96b9576375,31.9,69.4,57.5,2893,35.61,2298,56.24,2466,49.44,money_plant,snake_plant,cactus,true,2026-04-10T21:58:01.572Z
69d9254efd15bb96b9576376,31.9,69.3,57.5,2891,35.67,2310,55.87,2475,49.17,money_plant,snake_plant,cactus,true,2026-04-10T21:59:02.092Z
69d9258afd15bb96b9576377,31.9,69.3,57.5,2896,35.53,2310,55.87,2480,49.01,money_plant,snake_plant,cactus,true,2026-04-10T22:00:02.611Z
69d925c7fd15bb96b9576378,31.9,69.3,57.5,2896,35.53,2313,55.77,2479,49.04,money_plant,snake_plant,cactus,true,2026-04-10T22:01:03.025Z
69d92603fd15bb96b9576379,31.9,69.1,57.5,2895,35.56,2321,55.52,2480,49.01,money_plant,snake_plant,cactus,true,2026-04-10T22:02:03.543Z
69d92640fd15bb96b957637a,31.9,69.1,57.5,2896,35.53,2325,55.4,2478,49.07,money_plant,snake_plant,cactus,true,2026-04-10T22:03:04.065Z
69d9267cfd15bb96b957637b,32,69.2,57.5,2901,35.38,2325,55.4,2471,49.29,money_plant,snake_plant,cactus,true,2026-04-10T22:04:04.580Z
69d926b8fd15bb96b957637c,31.9,69.3,57.5,2898,35.47,2320,55.56,2476,49.14,money_plant,snake_plant,cactus,true,2026-04-10T22:05:04.996Z
69d926f5fd15bb96b957637d,32,69.1,57.5,2897,35.5,2322,55.49,2451,49.89,money_plant,snake_plant,cactus,true,2026-04-10T22:06:05.520Z
69d92732fd15bb96b957637e,31.9,68.9,57.5,2899,35.44,2320,55.56,2479,49.04,money_plant,snake_plant,cactus,true,2026-04-10T22:07:06.033Z
69d9276efd15bb96b957637f,32,69.2,57.5,2897,35.5,2333,55.15,2480,49.01,money_plant,snake_plant,cactus,true,2026-04-10T22:08:06.656Z
69d927abfd15bb96b9576380,32,69.2,57.5,2893,35.61,2331,55.21,2475,49.17,money_plant,snake_plant,cactus,true,2026-04-10T22:09:07.181Z
69d927e7fd15bb96b9576381,32,69.2,57.5,2895,35.56,2330,55.24,2470,49.32,money_plant,snake_plant,cactus,true,2026-04-10T22:10:07.700Z
69d92824fd15bb96b9576382,32,69.2,57.5,2895,35.56,2322,55.49,2474,49.2,money_plant,snake_plant,cactus,true,2026-04-10T22:11:08.217Z
69d92860fd15bb96b9576383,32,69.2,56.67,2823,37.69,2327,55.34,2473,49.23,money_plant,snake_plant,cactus,true,2026-04-10T22:12:08.736Z
69d9289dfd15bb96b9576384,32,69.1,56.67,2895,35.56,2337,55.02,2479,49.04,money_plant,snake_plant,cactus,true,2026-04-10T22:13:09.250Z
69d928d9fd15bb96b9576385,32,69.1,57.5,2898,35.47,2343,54.84,2478,49.07,money_plant,snake_plant,cactus,true,2026-04-10T22:14:09.668Z
69d92916fd15bb96b9576386,32,69.1,57.5,2895,35.56,2334,55.12,2475,49.17,money_plant,snake_plant,cactus,true,2026-04-10T22:15:10.086Z
69d92952fd15bb96b9576387,32,69.2,57.5,2897,35.5,2334,55.12,2474,49.2,money_plant,snake_plant,cactus,true,2026-04-10T22:16:10.803Z
69d9298ffd15bb96b9576388,32,69.2,56.67,2895,35.56,2334,55.12,2505,48.25,money_plant,snake_plant,cactus,true,2026-04-10T22:17:11.226Z
69d929cbfd15bb96b9576389,32,69.3,57.5,2897,35.5,2338,54.99,2480,49.01,money_plant,snake_plant,cactus,true,2026-04-10T22:18:11.646Z
69d92a08fd15bb96b957638a,31.9,69.3,57.5,2946,34.04,2349,54.65,2481,48.98,money_plant,snake_plant,cactus,true,2026-04-10T22:19:12.059Z
69d92a44fd15bb96b957638b,31.9,69.4,57.5,2895,35.56,2333,55.15,2491,48.68,money_plant,snake_plant,cactus,true,2026-04-10T22:20:12.583Z
69d92a81fd15bb96b957638c,31.9,69.3,57.5,2903,35.32,2339,54.96,2475,49.17,money_plant,snake_plant,cactus,true,2026-04-10T22:21:13.102Z
69d92abdfd15bb96b957638d,31.9,69.4,57.5,2895,35.56,2363,54.21,2559,46.62,money_plant,snake_plant,cactus,true,2026-04-10T22:22:13.617Z
69d92afafd15bb96b957638e,31.9,69.5,56.67,2899,35.44,2343,54.84,2559,46.62,money_plant,snake_plant,cactus,true,2026-04-10T22:23:14.142Z
69d92b36fd15bb96b957638f,31.9,69.3,56.67,2898,35.47,2343,54.84,2585,45.83,money_plant,snake_plant,cactus,true,2026-04-10T22:24:14.865Z
69d92b73fd15bb96b9576390,31.9,69.1,56.67,2899,35.44,2327,55.34,2587,45.77,money_plant,snake_plant,cactus,true,2026-04-10T22:25:15.393Z
69d92baffd15bb96b9576391,31.9,69.2,56.67,2896,35.53,2339,54.96,2587,45.77,money_plant,snake_plant,cactus,true,2026-04-10T22:26:15.908Z
69d92becfd15bb96b9576392,31.9,69.1,56.67,2830,37.48,2341,54.9,2467,49.41,money_plant,snake_plant,cactus,true,2026-04-10T22:27:16.420Z
69d92c28fd15bb96b9576393,31.9,68.8,56.67,2901,35.38,2352,54.55,2477,49.1,money_plant,snake_plant,cactus,true,2026-04-10T22:28:16.833Z
69d92c65fd15bb96b9576394,31.9,68.7,56.67,2903,35.32,2352,54.55,2480,49.01,money_plant,snake_plant,cactus,true,2026-04-10T22:29:17.250Z
69d92ca1fd15bb96b9576395,31.9,68.5,56.67,2897,35.5,2350,54.62,2500,48.41,money_plant,snake_plant,cactus,true,2026-04-10T22:30:17.772Z
69d92cdefd15bb96b9576396,31.9,68.8,56.67,2900,35.41,2343,54.84,2525,47.65,money_plant,snake_plant,cactus,true,2026-04-10T22:31:18.292Z
69d92d1afd15bb96b9576397,31.8,68.9,56.67,2896,35.53,2352,54.55,2499,48.44,money_plant,snake_plant,cactus,true,2026-04-10T22:32:18.811Z
69d92d57fd15bb96b9576398,31.8,68.8,57.5,2899,35.44,2343,54.84,2509,48.13,money_plant,snake_plant,cactus,true,2026-04-10T22:33:19.331Z
69d92d93fd15bb96b9576399,31.8,68.7,57.5,2903,35.32,2347,54.71,2499,48.44,money_plant,snake_plant,cactus,true,2026-04-10T22:34:19.844Z
69d92dd0fd15bb96b957639a,31.8,68.7,56.67,2901,35.38,2301,56.15,2510,48.1,money_plant,snake_plant,cactus,true,2026-04-10T22:35:20.370Z
69d92e0dfd15bb96b957639b,31.7,68.6,57.5,2901,35.38,2349,54.65,2501,48.38,money_plant,snake_plant,cactus,true,2026-04-10T22:36:21.504Z
69d92e4afd15bb96b957639c,31.7,68.8,57.5,2901,35.38,2352,54.55,2518,47.86,money_plant,snake_plant,cactus,true,2026-04-10T22:37:22.024Z
69d92e86fd15bb96b957639d,31.7,68.7,56.67,2897,35.5,2338,54.99,2506,48.22,money_plant,snake_plant,cactus,true,2026-04-10T22:38:22.544Z
69d92ec3fd15bb96b957639e,31.7,68.8,56.67,2903,35.32,2351,54.59,2507,48.19,money_plant,snake_plant,cactus,true,2026-04-10T22:39:23.063Z
69d92efffd15bb96b957639f,31.7,70,56.67,2932,34.46,2345,54.77,2540,47.19,money_plant,snake_plant,cactus,true,2026-04-10T22:40:23.581Z
69d92f3cfd15bb96b95763a0,31.6,70.5,56.67,2897,35.5,2352,54.55,2559,46.62,money_plant,snake_plant,cactus,true,2026-04-10T22:41:24.100Z
69d92f78fd15bb96b95763a1,31.6,70.6,56.67,2897,35.5,2347,54.71,2522,47.74,money_plant,snake_plant,cactus,true,2026-04-10T22:42:24.512Z
69d92fb5fd15bb96b95763a2,31.6,70.7,56.67,2900,35.41,2352,54.55,2544,47.07,money_plant,snake_plant,cactus,true,2026-04-10T22:43:25.030Z
69d92ff1fd15bb96b95763a3,31.7,70.7,56.67,2899,35.44,2359,54.33,2518,47.86,money_plant,snake_plant,cactus,true,2026-04-10T22:44:25.554Z
69d9302efd15bb96b95763a4,31.7,70.8,56.67,2906,35.23,2365,54.15,2555,46.74,money_plant,snake_plant,cactus,true,2026-04-10T22:45:26.072Z
69d9306afd15bb96b95763a5,31.7,70.7,56.67,2895,35.56,2351,54.59,2559,46.62,money_plant,snake_plant,cactus,true,2026-04-10T22:46:26.596Z
69d930a7fd15bb96b95763a6,31.7,70.6,56.67,2903,35.32,2354,54.49,2559,46.62,money_plant,snake_plant,cactus,true,2026-04-10T22:47:27.108Z
69d930e3fd15bb96b95763a7,31.7,70.7,56.67,2904,35.29,2359,54.33,2538,47.25,money_plant,snake_plant,cactus,true,2026-04-10T22:48:27.631Z
69d93120fd15bb96b95763a8,31.7,70.4,56.67,2897,35.5,2353,54.52,2586,45.8,money_plant,snake_plant,cactus,true,2026-04-10T22:49:28.144Z
69d9315cfd15bb96b95763a9,31.7,70.5,56.67,2901,35.38,2353,54.52,2589,45.71,money_plant,snake_plant,cactus,true,2026-04-10T22:50:28.569Z
69d93199fd15bb96b95763aa,31.7,70.5,56.67,2896,35.53,2359,54.33,2599,45.4,money_plant,snake_plant,cactus,true,2026-04-10T22:51:29.081Z
69d931d5fd15bb96b95763ab,31.7,70.3,56.67,2905,35.26,2369,54.02,2590,45.68,money_plant,snake_plant,cactus,true,2026-04-10T22:52:29.606Z
69d93212fd15bb96b95763ac,31.7,70.3,56.67,2907,35.2,2363,54.21,2591,45.64,money_plant,snake_plant,cactus,true,2026-04-10T22:53:30.122Z
69d9324efd15bb96b95763ad,31.7,70.2,56.67,2901,35.38,2366,54.12,2592,45.61,money_plant,snake_plant,cactus,true,2026-04-10T22:54:30.641Z
